Employee_ID,Employee_Name,Restaurant_Name,Shift_Date,Start_Time,End_Time,Hourly_Pay,Backup,Rota_Slot,Total_Hours
GH_E010,Hanna,Gourmet Haven,2023-02-18,16:00,20:00,15.24,Yvonne,Evening,4
SB_E009,Irene,Savory Bites,2023-02-19,08:00,14:00,12.29,Bob,Morning,6
SB_E009,Irene,Savory Bites,2023-02-19,16:00,02:00,12.29,Carol,Evening,10
UF_E001,Mike,Urban Feast,2023-02-19,08:00,18:00,14.98,Will,Morning,10
UF_E002,Nina,Urban Feast,2023-02-19,16:00,22:00,14.02,Umar,Evening,6
GH_E007,Ethan,Gourmet Haven,2023-02-19,08:00,18:00,15.23,Zack,Morning,10
GH_E010,Hanna,Gourmet Haven,2023-02-19,16:00,20:00,15.24,Bella,Evening,4
SB_E001,Alice,Savory Bites,2023-02-20,08:00,16:00,12.79,Eva,Morning,8
SB_E010,Jack,Savory Bites,2023-02-20,16:00,20:00,12.25,Frank,Evening,4
UF_E009,Umar,Urban Feast,2023-02-20,08:00,16:00,13.35,Oscar,Morning,8
UF_E011,Will,Urban Feast,2023-02-20,16:00,02:00,14.8,Violet,Evening,10
GH_E005,Carl,Gourmet Haven,2023-02-20,08:00,12:00,14.9,Gordon,Morning,4
GH_E005,Carl,Gourmet Haven,2023-02-20,16:00,02:00,14.9,Yvonne,Evening,10
SB_E009,Irene,Savory Bites,2023-02-21,08:00,18:00,12.29,Alice,Morning,10
SB_E005,Eva,Savory Bites,2023-02-21,16:00,20:00,13.5,Dave,Evening,4
UF_E005,Quincy,Urban Feast,2023-02-21,08:00,18:00,13.43,Violet,Morning,10
UF_E008,Tara,Urban Feast,2023-02-21,16:00,22:00,13.11,Nina,Evening,6
GH_E008,Fiona,Gourmet Haven,2023-02-21,08:00,12:00,15.47,Bella,Morning,4
GH_E010,Hanna,Gourmet Haven,2023-02-21,16:00,02:00,15.24,Daisy,Evening,10
SB_E010,Jack,Savory Bites,2023-02-22,08:00,16:00,12.25,Henry,Morning,8
SB_E007,Grace,Savory Bites,2023-02-22,16:00,22:00,13.6,Carol,Evening,6
UF_E011,Will,Urban Feast,2023-02-22,08:00,14:00,14.8,Mike,Morning,6
UF_E006,Rose,Urban Feast,2023-02-22,16:00,02:00,14.75,Pam,Evening,10
GH_E008,Fiona,Gourmet Haven,2023-02-22,08:00,16:00,15.47,Hanna,Morning,8
GH_E003,Aaron,Gourmet Haven,2023-02-22,16:00,02:00,15.03,Julia,Evening,10
SB_E006,Frank,Savory Bites,2023-02-23,08:00,12:00,13.55,Grace,Morning,4
SB_E006,Frank,Savory Bites,2023-02-23,16:00,02:00,13.55,Eva,Evening,10
UF_E009,Umar,Urban Feast,2023-02-23,08:00,12:00,13.35,Nina,Morning,4
UF_E003,Oscar,Urban Feast,2023-02-23,16:00,20:00,14.75,Umar,Evening,4
GH_E011,Isaac,Gourmet Haven,2023-02-23,08:00,14:00,15.51,Gordon,Morning,6
GH_E011,Isaac,Gourmet Haven,2023-02-23,16:00,00:00,15.51,Yvonne,Evening,8
SB_E004,Dave,Savory Bites,2023-02-24,08:00,12:00,13.01,Irene,Morning,4
SB_E012,Leo,Savory Bites,2023-02-24,16:00,20:00,12.75,Grace,Evening,4
UF_E010,Violet,Urban Feast,2023-02-24,08:00,18:00,13.18,Mike,Morning,10
UF_E007,Steve,Urban Feast,2023-02-24,16:00,22:00,13.89,Oscar,Evening,6
GH_E011,Isaac,Gourmet Haven,2023-02-24,08:00,18:00,15.51,Bella,Morning,10
GH_E007,Ethan,Gourmet Haven,2023-02-24,16:00,02:00,15.23,Carl,Evening,10
SB_E009,Irene,Savory Bites,2023-02-25,08:00,16:00,12.29,Dave,Morning,8
SB_E011,Karen,Savory Bites,2023-02-25,16:00,02:00,12.33,Irene,Evening,10
UF_E002,Nina,Urban Feast,2023-02-25,08:00,18:00,14.02,Will,Morning,10
UF_E009,Umar,Urban Feast,2023-02-25,16:00,20:00,13.35,Mike,Evening,4
GH_E007,Ethan,Gourmet Haven,2023-02-25,08:00,14:00,15.23,Zack,Morning,6
GH_E010,Hanna,Gourmet Haven,2023-02-25,16:00,22:00,15.24,Julia,Evening,6
SB_E005,Eva,Savory Bites,2023-02-26,08:00,16:00,13.5,Carol,Morning,8
SB_E010,Jack,Savory Bites,2023-02-26,16:00,02:00,12.25,Grace,Evening,10
UF_E009,Umar,Urban Feast,2023-02-26,08:00,16:00,13.35,Tara,Morning,8
UF_E001,Mike,Urban Feast,2023-02-26,16:00,20:00,14.98,Steve,Evening,4
GH_E002,Zack,Gourmet Haven,2023-02-26,08:00,16:00,14.76,Hanna,Morning,8
GH_E002,Zack,Gourmet Haven,2023-02-26,16:00,20:00,14.76,Fiona,Evening,4
SB_E003,Carol,Savory Bites,2023-02-27,08:00,14:00,12.38,Irene,Morning,6
SB_E008,Henry,Savory Bites,2023-02-27,16:00,20:00,12.97,Eva,Evening,4
UF_E001,Mike,Urban Feast,2023-02-27,08:00,16:00,14.98,Nina,Morning,8
UF_E005,Quincy,Urban Feast,2023-02-27,16:00,02:00,13.43,Tara,Evening,10
GH_E010,Hanna,Gourmet Haven,2023-02-27,08:00,18:00,15.24,Daisy,Morning,10
GH_E001,Yvonne,Gourmet Haven,2023-02-27,16:00,02:00,14.29,Carl,Evening,10
SB_E002,Bob,Savory Bites,2023-02-28,08:00,12:00,12.39,Dave,Morning,4
SB_E005,Eva,Savory Bites,2023-02-28,16:00,02:00,13.5,Carol,Evening,10
UF_E001,Mike,Urban Feast,2023-02-28,08:00,12:00,14.98,Will,Morning,4
UF_E002,Nina,Urban Feast,2023-02-28,16:00,02:00,14.02,Quincy,Evening,10
GH_E010,Hanna,Gourmet Haven,2023-02-28,08:00,14:00,15.24,Zack,Morning,6
GH_E012,Julia,Gourmet Haven,2023-02-28,16:00,20:00,15.61,Fiona,Evening,4
SB_E006,Frank,Savory Bites,2023-03-01,08:00,12:00,13.55,Grace,Morning,4
SB_E005,Eva,Savory Bites,2023-03-01,16:00,02:00,13.5,Jack,Evening,10
UF_E009,Umar,Urban Feast,2023-03-01,08:00,14:00,13.35,Violet,Morning,6
UF_E008,Tara,Urban Feast,2023-03-01,16:00,20:00,13.11,Violet,Evening,4
GH_E002,Zack,Gourmet Haven,2023-03-01,08:00,18:00,14.76,Carl,Morning,10
GH_E011,Isaac,Gourmet Haven,2023-03-01,16:00,02:00,15.51,Ethan,Evening,10
SB_E008,Henry,Savory Bites,2023-03-02,08:00,14:00,12.97,Eva,Morning,6
SB_E005,Eva,Savory Bites,2023-03-02,16:00,22:00,13.5,Irene,Evening,6
UF_E010,Violet,Urban Feast,2023-03-02,08:00,16:00,13.18,Rose,Morning,8
UF_E006,Rose,Urban Feast,2023-03-02,16:00,20:00,14.75,Xena,Evening,4
GH_E002,Zack,Gourmet Haven,2023-03-02,08:00,16:00,14.76,Aaron,Morning,8
GH_E001,Yvonne,Gourmet Haven,2023-03-02,16:00,22:00,14.29,Ethan,Evening,6
SB_E004,Dave,Savory Bites,2023-03-03,08:00,12:00,13.01,Karen,Morning,4
SB_E007,Grace,Savory Bites,2023-03-03,16:00,22:00,13.6,Karen,Evening,6
UF_E011,Will,Urban Feast,2023-03-03,08:00,12:00,14.8,Nina,Morning,4
UF_E003,Oscar,Urban Feast,2023-03-03,16:00,20:00,14.75,Pam,Evening,4
GH_E001,Yvonne,Gourmet Haven,2023-03-03,08:00,18:00,14.29,Gordon,Morning,10
GH_E009,Gordon,Gourmet Haven,2023-03-03,16:00,20:00,14.04,Bella,Evening,4
SB_E009,Irene,Savory Bites,2023-03-04,08:00,14:00,12.29,Frank,Morning,6
SB_E002,Bob,Savory Bites,2023-03-04,16:00,22:00,12.39,Carol,Evening,6
UF_E003,Oscar,Urban Feast,2023-03-04,08:00,12:00,14.75,Umar,Morning,4
UF_E012,Xena,Urban Feast,2023-03-04,16:00,02:00,14.94,Tara,Evening,10
GH_E001,Yvonne,Gourmet Haven,2023-03-04,08:00,18:00,14.29,Zack,Morning,10
GH_E003,Aaron,Gourmet Haven,2023-03-04,16:00,20:00,15.03,Yvonne,Evening,4
SB_E009,Irene,Savory Bites,2023-03-05,08:00,16:00,12.29,Henry,Morning,8
SB_E009,Irene,Savory Bites,2023-03-05,16:00,02:00,12.29,Dave,Evening,10
UF_E005,Quincy,Urban Feast,2023-03-05,08:00,18:00,13.43,Tara,Morning,10
UF_E012,Xena,Urban Feast,2023-03-05,16:00,02:00,14.94,Violet,Evening,10
GH_E011,Isaac,Gourmet Haven,2023-03-05,08:00,16:00,15.51,Zack,Morning,8
GH_E005,Carl,Gourmet Haven,2023-03-05,16:00,22:00,14.9,Gordon,Evening,6
SB_E009,Irene,Savory Bites,2023-03-06,08:00,12:00,12.29,Dave,Morning,4
SB_E002,Bob,Savory Bites,2023-03-06,16:00,20:00,12.39,Leo,Evening,4
UF_E010,Violet,Urban Feast,2023-03-06,08:00,14:00,13.18,Rose,Morning,6
UF_E003,Oscar,Urban Feast,2023-03-06,16:00,02:00,14.75,Quincy,Evening,10
GH_E003,Aaron,Gourmet Haven,2023-03-06,08:00,18:00,15.03,Julia,Morning,10
GH_E007,Ethan,Gourmet Haven,2023-03-06,16:00,22:00,15.23,Zack,Evening,6
SB_E010,Jack,Savory Bites,2023-03-07,08:00,18:00,12.25,Alice,Morning,10
SB_E004,Dave,Savory Bites,2023-03-07,16:00,22:00,13.01,Leo,Evening,6
UF_E001,Mike,Urban Feast,2023-03-07,08:00,16:00,14.98,Quincy,Morning,8
UF_E008,Tara,Urban Feast,2023-03-07,16:00,22:00,13.11,Nina,Evening,6
GH_E009,Gordon,Gourmet Haven,2023-03-07,08:00,18:00,14.04,Fiona,Morning,10
GH_E011,Isaac,Gourmet Haven,2023-03-07,16:00,20:00,15.51,Gordon,Evening,4
SB_E002,Bob,Savory Bites,2023-03-08,08:00,16:00,12.39,Irene,Morning,8
SB_E005,Eva,Savory Bites,2023-03-08,16:00,02:00,13.5,Leo,Evening,10
UF_E009,Umar,Urban Feast,2023-03-08,08:00,12:00,13.35,Xena,Morning,4
UF_E011,Will,Urban Feast,2023-03-08,16:00,22:00,14.8,Umar,Evening,6
GH_E009,Gordon,Gourmet Haven,2023-03-08,08:00,16:00,14.04,Daisy,Morning,8
GH_E006,Daisy,Gourmet Haven,2023-03-08,16:00,20:00,15.26,Yvonne,Evening,4
SB_E012,Leo,Savory Bites,2023-03-09,08:00,14:00,12.75,Dave,Morning,6
SB_E009,Irene,Savory Bites,2023-03-09,16:00,00:00,12.29,Karen,Evening,8
UF_E006,Rose,Urban Feast,2023-03-09,08:00,16:00,14.75,Violet,Morning,8
UF_E001,Mike,Urban Feast,2023-03-09,16:00,00:00,14.98,Violet,Evening,8
GH_E011,Isaac,Gourmet Haven,2023-03-09,08:00,16:00,15.51,Julia,Morning,8
GH_E004,Bella,Gourmet Haven,2023-03-09,16:00,02:00,14.09,Gordon,Evening,10
SB_E007,Grace,Savory Bites,2023-03-10,08:00,12:00,13.6,Henry,Morning,4
SB_E006,Frank,Savory Bites,2023-03-10,16:00,20:00,13.55,Alice,Evening,4
UF_E008,Tara,Urban Feast,2023-03-10,08:00,12:00,13.11,Rose,Morning,4
UF_E007,Steve,Urban Feast,2023-03-10,16:00,02:00,13.89,Will,Evening,10
GH_E007,Ethan,Gourmet Haven,2023-03-10,08:00,14:00,15.23,Carl,Morning,6
GH_E005,Carl,Gourmet Haven,2023-03-10,16:00,22:00,14.9,Hanna,Evening,6
SB_E002,Bob,Savory Bites,2023-03-11,08:00,12:00,12.39,Eva,Morning,4
SB_E011,Karen,Savory Bites,2023-03-11,16:00,00:00,12.33,Henry,Evening,8
UF_E012,Xena,Urban Feast,2023-03-11,08:00,16:00,14.94,Nina,Morning,8
UF_E009,Umar,Urban Feast,2023-03-11,16:00,22:00,13.35,Mike,Evening,6
GH_E003,Aaron,Gourmet Haven,2023-03-11,08:00,14:00,15.03,Daisy,Morning,6
GH_E007,Ethan,Gourmet Haven,2023-03-11,16:00,22:00,15.23,Yvonne,Evening,6
SB_E006,Frank,Savory Bites,2023-03-12,08:00,18:00,13.55,Dave,Morning,10
SB_E011,Karen,Savory Bites,2023-03-12,16:00,00:00,12.33,Irene,Evening,8
UF_E008,Tara,Urban Feast,2023-03-12,08:00,16:00,13.11,Steve,Morning,8
UF_E008,Tara,Urban Feast,2023-03-12,16:00,20:00,13.11,Nina,Evening,4
GH_E008,Fiona,Gourmet Haven,2023-03-12,08:00,18:00,15.47,Zack,Morning,10
GH_E007,Ethan,Gourmet Haven,2023-03-12,16:00,02:00,15.23,Hanna,Evening,10
SB_E005,Eva,Savory Bites,2023-03-13,08:00,12:00,13.5,Leo,Morning,4
SB_E002,Bob,Savory Bites,2023-03-13,16:00,00:00,12.39,Karen,Evening,8
UF_E003,Oscar,Urban Feast,2023-03-13,08:00,14:00,14.75,Nina,Morning,6
UF_E002,Nina,Urban Feast,2023-03-13,16:00,20:00,14.02,Pam,Evening,4
GH_E003,Aaron,Gourmet Haven,2023-03-13,08:00,16:00,15.03,Isaac,Morning,8
GH_E009,Gordon,Gourmet Haven,2023-03-13,16:00,20:00,14.04,Aaron,Evening,4
SB_E006,Frank,Savory Bites,2023-03-14,08:00,14:00,13.55,Carol,Morning,6
SB_E012,Leo,Savory Bites,2023-03-14,16:00,22:00,12.75,Irene,Evening,6
UF_E005,Quincy,Urban Feast,2023-03-14,08:00,16:00,13.43,Steve,Morning,8
UF_E012,Xena,Urban Feast,2023-03-14,16:00,22:00,14.94,Rose,Evening,6
GH_E010,Hanna,Gourmet Haven,2023-03-14,08:00,16:00,15.24,Yvonne,Morning,8
GH_E001,Yvonne,Gourmet Haven,2023-03-14,16:00,02:00,14.29,Ethan,Evening,10
SB_E012,Leo,Savory Bites,2023-03-15,08:00,12:00,12.75,Bob,Morning,4
SB_E012,Leo,Savory Bites,2023-03-15,16:00,02:00,12.75,Grace,Evening,10
UF_E011,Will,Urban Feast,2023-03-15,08:00,16:00,14.8,Mike,Morning,8
UF_E004,Pam,Urban Feast,2023-03-15,16:00,22:00,13.64,Steve,Evening,6
GH_E002,Zack,Gourmet Haven,2023-03-15,08:00,18:00,14.76,Carl,Morning,10
GH_E007,Ethan,Gourmet Haven,2023-03-15,16:00,02:00,15.23,Hanna,Evening,10
SB_E004,Dave,Savory Bites,2023-03-16,08:00,14:00,13.01,Bob,Morning,6
SB_E012,Leo,Savory Bites,2023-03-16,16:00,20:00,12.75,Alice,Evening,4
UF_E011,Will,Urban Feast,2023-03-16,08:00,18:00,14.8,Mike,Morning,10
UF_E005,Quincy,Urban Feast,2023-03-16,16:00,20:00,13.43,Nina,Evening,4
GH_E006,Daisy,Gourmet Haven,2023-03-16,08:00,18:00,15.26,Hanna,Morning,10
GH_E012,Julia,Gourmet Haven,2023-03-16,16:00,00:00,15.61,Isaac,Evening,8
SB_E002,Bob,Savory Bites,2023-03-17,08:00,12:00,12.39,Henry,Morning,4
SB_E005,Eva,Savory Bites,2023-03-17,16:00,22:00,13.5,Leo,Evening,6
UF_E011,Will,Urban Feast,2023-03-17,08:00,16:00,14.8,Oscar,Morning,8
UF_E007,Steve,Urban Feast,2023-03-17,16:00,02:00,13.89,Quincy,Evening,10
GH_E005,Carl,Gourmet Haven,2023-03-17,08:00,18:00,14.9,Zack,Morning,10
GH_E006,Daisy,Gourmet Haven,2023-03-17,16:00,22:00,15.26,Aaron,Evening,6
SB_E006,Frank,Savory Bites,2023-03-18,08:00,14:00,13.55,Jack,Morning,6
SB_E010,Jack,Savory Bites,2023-03-18,16:00,00:00,12.25,Leo,Evening,8
UF_E007,Steve,Urban Feast,2023-03-18,08:00,14:00,13.89,Mike,Morning,6
UF_E002,Nina,Urban Feast,2023-03-18,16:00,00:00,14.02,Umar,Evening,8
GH_E005,Carl,Gourmet Haven,2023-03-18,08:00,18:00,14.9,Fiona,Morning,10
GH_E009,Gordon,Gourmet Haven,2023-03-18,16:00,22:00,14.04,Daisy,Evening,6
SB_E006,Frank,Savory Bites,2023-03-19,08:00,18:00,13.55,Alice,Morning,10
SB_E007,Grace,Savory Bites,2023-03-19,16:00,22:00,13.6,Leo,Evening,6
UF_E009,Umar,Urban Feast,2023-03-19,08:00,12:00,13.35,Xena,Morning,4
UF_E012,Xena,Urban Feast,2023-03-19,16:00,22:00,14.94,Violet,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-03-19,08:00,12:00,15.26,Aaron,Morning,4
GH_E007,Ethan,Gourmet Haven,2023-03-19,16:00,22:00,15.23,Gordon,Evening,6
SB_E010,Jack,Savory Bites,2023-03-20,08:00,12:00,12.25,Bob,Morning,4
SB_E012,Leo,Savory Bites,2023-03-20,16:00,00:00,12.75,Irene,Evening,8
UF_E002,Nina,Urban Feast,2023-03-20,08:00,18:00,14.02,Steve,Morning,10
UF_E011,Will,Urban Feast,2023-03-20,16:00,22:00,14.8,Oscar,Evening,6
GH_E001,Yvonne,Gourmet Haven,2023-03-20,08:00,12:00,14.29,Daisy,Morning,4
GH_E012,Julia,Gourmet Haven,2023-03-20,16:00,22:00,15.61,Carl,Evening,6
SB_E006,Frank,Savory Bites,2023-03-21,08:00,18:00,13.55,Leo,Morning,10
SB_E010,Jack,Savory Bites,2023-03-21,16:00,02:00,12.25,Frank,Evening,10
UF_E006,Rose,Urban Feast,2023-03-21,08:00,18:00,14.75,Pam,Morning,10
UF_E007,Steve,Urban Feast,2023-03-21,16:00,00:00,13.89,Quincy,Evening,8
GH_E004,Bella,Gourmet Haven,2023-03-21,08:00,18:00,14.09,Gordon,Morning,10
GH_E005,Carl,Gourmet Haven,2023-03-21,16:00,00:00,14.9,Fiona,Evening,8
SB_E011,Karen,Savory Bites,2023-03-22,08:00,18:00,12.33,Bob,Morning,10
SB_E002,Bob,Savory Bites,2023-03-22,16:00,22:00,12.39,Karen,Evening,6
UF_E005,Quincy,Urban Feast,2023-03-22,08:00,16:00,13.43,Xena,Morning,8
UF_E006,Rose,Urban Feast,2023-03-22,16:00,00:00,14.75,Violet,Evening,8
GH_E007,Ethan,Gourmet Haven,2023-03-22,08:00,12:00,15.23,Aaron,Morning,4
GH_E006,Daisy,Gourmet Haven,2023-03-22,16:00,22:00,15.26,Bella,Evening,6
SB_E002,Bob,Savory Bites,2023-03-23,08:00,18:00,12.39,Carol,Morning,10
SB_E005,Eva,Savory Bites,2023-03-23,16:00,22:00,13.5,Jack,Evening,6
UF_E008,Tara,Urban Feast,2023-03-23,08:00,18:00,13.11,Rose,Morning,10
UF_E007,Steve,Urban Feast,2023-03-23,16:00,22:00,13.89,Violet,Evening,6
GH_E009,Gordon,Gourmet Haven,2023-03-23,08:00,16:00,14.04,Ethan,Morning,8
GH_E011,Isaac,Gourmet Haven,2023-03-23,16:00,20:00,15.51,Carl,Evening,4
SB_E010,Jack,Savory Bites,2023-03-24,08:00,14:00,12.25,Henry,Morning,6
SB_E002,Bob,Savory Bites,2023-03-24,16:00,00:00,12.39,Dave,Evening,8
UF_E011,Will,Urban Feast,2023-03-24,08:00,16:00,14.8,Steve,Morning,8
UF_E004,Pam,Urban Feast,2023-03-24,16:00,20:00,13.64,Mike,Evening,4
GH_E009,Gordon,Gourmet Haven,2023-03-24,08:00,12:00,14.04,Carl,Morning,4
GH_E006,Daisy,Gourmet Haven,2023-03-24,16:00,00:00,15.26,Ethan,Evening,8
SB_E012,Leo,Savory Bites,2023-03-25,08:00,12:00,12.75,Carol,Morning,4
SB_E006,Frank,Savory Bites,2023-03-25,16:00,00:00,13.55,Karen,Evening,8
UF_E010,Violet,Urban Feast,2023-03-25,08:00,16:00,13.18,Will,Morning,8
UF_E006,Rose,Urban Feast,2023-03-25,16:00,20:00,14.75,Steve,Evening,4
GH_E002,Zack,Gourmet Haven,2023-03-25,08:00,16:00,14.76,Bella,Morning,8
GH_E004,Bella,Gourmet Haven,2023-03-25,16:00,22:00,14.09,Isaac,Evening,6
SB_E012,Leo,Savory Bites,2023-03-26,08:00,18:00,12.75,Bob,Morning,10
SB_E001,Alice,Savory Bites,2023-03-26,16:00,00:00,12.79,Eva,Evening,8
UF_E011,Will,Urban Feast,2023-03-26,08:00,14:00,14.8,Steve,Morning,6
UF_E003,Oscar,Urban Feast,2023-03-26,16:00,00:00,14.75,Umar,Evening,8
GH_E005,Carl,Gourmet Haven,2023-03-26,08:00,16:00,14.9,Yvonne,Morning,8
GH_E002,Zack,Gourmet Haven,2023-03-26,16:00,00:00,14.76,Carl,Evening,8
SB_E012,Leo,Savory Bites,2023-03-27,08:00,12:00,12.75,Frank,Morning,4
SB_E009,Irene,Savory Bites,2023-03-27,16:00,00:00,12.29,Karen,Evening,8
UF_E006,Rose,Urban Feast,2023-03-27,08:00,12:00,14.75,Steve,Morning,4
UF_E002,Nina,Urban Feast,2023-03-27,16:00,00:00,14.02,Violet,Evening,8
GH_E009,Gordon,Gourmet Haven,2023-03-27,08:00,12:00,14.04,Daisy,Morning,4
GH_E011,Isaac,Gourmet Haven,2023-03-27,16:00,00:00,15.51,Daisy,Evening,8
SB_E003,Carol,Savory Bites,2023-03-28,08:00,16:00,12.38,Grace,Morning,8
SB_E006,Frank,Savory Bites,2023-03-28,16:00,20:00,13.55,Eva,Evening,4
UF_E008,Tara,Urban Feast,2023-03-28,08:00,12:00,13.11,Pam,Morning,4
UF_E007,Steve,Urban Feast,2023-03-28,16:00,22:00,13.89,Rose,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-03-28,08:00,18:00,15.26,Carl,Morning,10
GH_E012,Julia,Gourmet Haven,2023-03-28,16:00,00:00,15.61,Yvonne,Evening,8
SB_E001,Alice,Savory Bites,2023-03-29,08:00,14:00,12.79,Karen,Morning,6
SB_E009,Irene,Savory Bites,2023-03-29,16:00,02:00,12.29,Jack,Evening,10
UF_E009,Umar,Urban Feast,2023-03-29,08:00,18:00,13.35,Xena,Morning,10
UF_E006,Rose,Urban Feast,2023-03-29,16:00,22:00,14.75,Pam,Evening,6
GH_E002,Zack,Gourmet Haven,2023-03-29,08:00,12:00,14.76,Yvonne,Morning,4
GH_E012,Julia,Gourmet Haven,2023-03-29,16:00,20:00,15.61,Hanna,Evening,4
SB_E007,Grace,Savory Bites,2023-03-30,08:00,12:00,13.6,Dave,Morning,4
SB_E006,Frank,Savory Bites,2023-03-30,16:00,02:00,13.55,Carol,Evening,10
UF_E012,Xena,Urban Feast,2023-03-30,08:00,18:00,14.94,Rose,Morning,10
UF_E009,Umar,Urban Feast,2023-03-30,16:00,00:00,13.35,Tara,Evening,8
GH_E011,Isaac,Gourmet Haven,2023-03-30,08:00,12:00,15.51,Yvonne,Morning,4
GH_E008,Fiona,Gourmet Haven,2023-03-30,16:00,00:00,15.47,Isaac,Evening,8
SB_E001,Alice,Savory Bites,2023-03-31,08:00,14:00,12.79,Karen,Morning,6
SB_E008,Henry,Savory Bites,2023-03-31,16:00,22:00,12.97,Jack,Evening,6
UF_E012,Xena,Urban Feast,2023-03-31,08:00,14:00,14.94,Oscar,Morning,6
UF_E004,Pam,Urban Feast,2023-03-31,16:00,20:00,13.64,Nina,Evening,4
GH_E002,Zack,Gourmet Haven,2023-03-31,08:00,14:00,14.76,Hanna,Morning,6
GH_E010,Hanna,Gourmet Haven,2023-03-31,16:00,22:00,15.24,Fiona,Evening,6
SB_E009,Irene,Savory Bites,2023-04-01,08:00,14:00,12.29,Jack,Morning,6
SB_E006,Frank,Savory Bites,2023-04-01,16:00,20:00,13.55,Henry,Evening,4
UF_E011,Will,Urban Feast,2023-04-01,08:00,18:00,14.8,Rose,Morning,10
UF_E009,Umar,Urban Feast,2023-04-01,16:00,02:00,13.35,Mike,Evening,10
GH_E006,Daisy,Gourmet Haven,2023-04-01,08:00,16:00,15.26,Gordon,Morning,8
GH_E001,Yvonne,Gourmet Haven,2023-04-01,16:00,02:00,14.29,Daisy,Evening,10
SB_E006,Frank,Savory Bites,2023-04-02,08:00,16:00,13.55,Eva,Morning,8
SB_E007,Grace,Savory Bites,2023-04-02,16:00,20:00,13.6,Eva,Evening,4
UF_E005,Quincy,Urban Feast,2023-04-02,08:00,18:00,13.43,Nina,Morning,10
UF_E012,Xena,Urban Feast,2023-04-02,16:00,00:00,14.94,Pam,Evening,8
GH_E004,Bella,Gourmet Haven,2023-04-02,08:00,18:00,14.09,Yvonne,Morning,10
GH_E001,Yvonne,Gourmet Haven,2023-04-02,16:00,20:00,14.29,Zack,Evening,4
SB_E009,Irene,Savory Bites,2023-04-03,08:00,18:00,12.29,Jack,Morning,10
SB_E005,Eva,Savory Bites,2023-04-03,16:00,00:00,13.5,Henry,Evening,8
UF_E006,Rose,Urban Feast,2023-04-03,08:00,16:00,14.75,Will,Morning,8
UF_E002,Nina,Urban Feast,2023-04-03,16:00,00:00,14.02,Rose,Evening,8
GH_E004,Bella,Gourmet Haven,2023-04-03,08:00,16:00,14.09,Ethan,Morning,8
GH_E008,Fiona,Gourmet Haven,2023-04-03,16:00,00:00,15.47,Daisy,Evening,8
SB_E001,Alice,Savory Bites,2023-04-04,08:00,14:00,12.79,Frank,Morning,6
SB_E007,Grace,Savory Bites,2023-04-04,16:00,22:00,13.6,Henry,Evening,6
UF_E010,Violet,Urban Feast,2023-04-04,08:00,14:00,13.18,Quincy,Morning,6
UF_E001,Mike,Urban Feast,2023-04-04,16:00,20:00,14.98,Steve,Evening,4
GH_E011,Isaac,Gourmet Haven,2023-04-04,08:00,12:00,15.51,Carl,Morning,4
GH_E001,Yvonne,Gourmet Haven,2023-04-04,16:00,00:00,14.29,Ethan,Evening,8
SB_E009,Irene,Savory Bites,2023-04-05,08:00,16:00,12.29,Jack,Morning,8
SB_E006,Frank,Savory Bites,2023-04-05,16:00,22:00,13.55,Henry,Evening,6
UF_E002,Nina,Urban Feast,2023-04-05,08:00,18:00,14.02,Rose,Morning,10
UF_E004,Pam,Urban Feast,2023-04-05,16:00,00:00,13.64,Nina,Evening,8
GH_E012,Julia,Gourmet Haven,2023-04-05,08:00,12:00,15.61,Aaron,Morning,4
GH_E004,Bella,Gourmet Haven,2023-04-05,16:00,00:00,14.09,Aaron,Evening,8
SB_E006,Frank,Savory Bites,2023-04-06,08:00,18:00,13.55,Karen,Morning,10
SB_E009,Irene,Savory Bites,2023-04-06,16:00,20:00,12.29,Frank,Evening,4
UF_E005,Quincy,Urban Feast,2023-04-06,08:00,16:00,13.43,Umar,Morning,8
UF_E002,Nina,Urban Feast,2023-04-06,16:00,02:00,14.02,Pam,Evening,10
GH_E005,Carl,Gourmet Haven,2023-04-06,08:00,16:00,14.9,Bella,Morning,8
GH_E004,Bella,Gourmet Haven,2023-04-06,16:00,00:00,14.09,Isaac,Evening,8
SB_E011,Karen,Savory Bites,2023-04-07,08:00,16:00,12.33,Leo,Morning,8
SB_E010,Jack,Savory Bites,2023-04-07,16:00,20:00,12.25,Carol,Evening,4
UF_E002,Nina,Urban Feast,2023-04-07,08:00,16:00,14.02,Xena,Morning,8
UF_E004,Pam,Urban Feast,2023-04-07,16:00,02:00,13.64,Umar,Evening,10
GH_E008,Fiona,Gourmet Haven,2023-04-07,08:00,12:00,15.47,Zack,Morning,4
GH_E001,Yvonne,Gourmet Haven,2023-04-07,16:00,00:00,14.29,Bella,Evening,8
SB_E002,Bob,Savory Bites,2023-04-08,08:00,16:00,12.39,Henry,Morning,8
SB_E010,Jack,Savory Bites,2023-04-08,16:00,02:00,12.25,Leo,Evening,10
UF_E007,Steve,Urban Feast,2023-04-08,08:00,14:00,13.89,Violet,Morning,6
UF_E001,Mike,Urban Feast,2023-04-08,16:00,20:00,14.98,Violet,Evening,4
GH_E012,Julia,Gourmet Haven,2023-04-08,08:00,12:00,15.61,Aaron,Morning,4
GH_E007,Ethan,Gourmet Haven,2023-04-08,16:00,00:00,15.23,Carl,Evening,8
